platform,spot_name,text,time,poi_id,poi_name,poi_category,poi_town,poi_lng,poi_lat,is_cultural_tourism,match_score,match_method
去哪儿,中央电视台南海影视城,影视城里面很大，但是没有餐厅吃饭，只有面馆,,B02F503R4G,中央电视台南海影视城,自然景观,狮山镇,113.10825,23.186927,FALSE,100,exact
去哪儿,中央电视台南海影视城,南海影视城位于佛山市南海区狮山镇影视大道，主要景点由皇宫、江南水乡、香港澳门街等多余处影视拍摄景观组成，据说在这里拍摄过《三国演义》和《太平天国》等电视剧。 走进影视城首先会被这些宏伟的皇宫式建筑吸引住，这些建筑据说是当年为了拍摄电视剧《太平天国》修建的，电视剧播出的时候笔者小学还没有毕业，每天为了追剧也是费劲了心思，偶尔有一集看不到那一定会难过好几天！ 要说影视城里最喜欢的地方大概就是这片区域了吧，如果不是真的在影视城里，一定会以为这就是真实的江南水乡的生活。 因为特殊时期，这里的游客并不算很多，这样的情形刚好适合游玩拍照，三五好友结伴来到这里也可以拍摄一段属于的小故事。 游览过各式各样的风情街之后，还可以来到表演场看一次马术实景，虽说是表演，可是近距离的观看马术表演也是非常难得的，这里的马和演员都是非常专业的，据说很多人和马都经常参加真实的影视拍摄。,,B02F503R4G,中央电视台南海影视城,自然景观,狮山镇,113.10825,23.186927,FALSE,100,exact
去哪儿,西樵山风景名胜区,说到西樵山，真是一望无际的佛山平原上拔地而起的一座山一点都不为过，站在佛山市区可以清晰地看到西樵山挺拔的身姿，山林幽密的西樵山上有许多湖、泉、瀑、潭，走进西樵山瞬间就被吸引住！ 25度左右的佛山，正是鲜花盛开丹桂飘香的季节，西樵山上盛开的花儿吸引了许多游人前来欣赏拍照，娇艳的花朵把这个季节装点的更加绚丽多姿。 见惯了圆圆的竹子你是否知道西樵山上生长了一种方形的竹子呢？关于这个竹子，还有一个美丽的传说，传说古时，当地一位樵夫为求娶心爱的姑娘，花了35年终于将圆竹捏成方形，四方竹，当地人还将它看作爱情坚贞的像征。来到西樵山的人一定会去探寻一下这个神奇的物种，不知道你是不是也有这样的爱好？,,B02F5076F0,西樵山风景名胜区,自然景观,西樵镇,112.976074,22.908475,TRUE,100,exact
去哪儿,中央电视台南海影视城,只有得看，木有玩，除了几个表演也没什么看了，如果不看表演就没啥了，逛了四个小时，把表演都看了，中上水平，水战和吕布好看，提醒一下入口有环保车，50元一个人，喜欢慢慢逛的就没必要坐这个了，不过他们还好，没有强制性消费。,,B02F503R4G,中央电视台南海影视城,自然景观,狮山镇,113.10825,23.186927,FALSE,100,exact
去哪儿,中央电视台南海影视城,还是挺不错的，门票不算贵，也不会很商业化，还是值得一游,,B02F503R4G,中央电视台南海影视城,自然景观,狮山镇,113.10825,23.186927,FALSE,100,exact
去哪儿,中央电视台南海影视城,不错！就是门票贵了一点点,,B02F503R4G,中央电视台南海影视城,自然景观,狮山镇,113.10825,23.186927,FALSE,100,exact
去哪儿,中央电视台南海影视城,门票贵了一丢丢～其他五星好评！,,B02F503R4G,中央电视台南海影视城,自然景观,狮山镇,113.10825,23.186927,FALSE,100,exact
去哪儿,中央电视台南海影视城,建筑没有想象中那么完美，园内两小时几乎逛完，疫情期间所有表演停了。大型停车场费用是10元一次。,,B02F503R4G,中央电视台南海影视城,自然景观,狮山镇,113.10825,23.186927,FALSE,100,exact
去哪儿,西樵山风景名胜区-天湖公园,开车接着往上开，出现了一个岔路，岔路的图标四通八达指向不同的景点。可能“西樵山”景区最著名的景点应该是“宝峰寺“吧？我对寺庙也没什么兴趣，于是转向奔了”天湖公园“。这天湖公园？怎么说呢，很普通的一面湖水，一圈围栏，和各 大城 市的公园里都一样，没什么特殊的。我在里面懒洋洋地拍了几张照片。,,B0FFHJ45NL,西樵山风景名胜区-天湖公园,公园绿地,西樵镇,112.965024,22.932507,TRUE,100,exact
去哪儿,九龙岩,我所到的第一个景点叫做“ 九龙 岩”。锁好了车，我往下面深处走去。天气不错，强度不大，我真是那种闲庭信步地往前溜达。继续前行，不知道 九龙 岩在何处，是个什么风景不一会儿，看见路边一堆怪石嶙峋，山头上有红漆描涂的大字，走到近前一看，果然“ 九龙 岩”。我看见洞口狰狞，还有铺设的台阶可以进入，于是来了情绪低头就往里探去。没想到仅仅拐进去没几步，这洞是个死洞并无其他出口，也只能悻悻然返回出来，没什么意思。“ 九龙 岩”旁边还有一个山洞，里面虽然没有想象的那么大，倒是平整。出来一看说明牌子，原来是一处聚众学习的地方。走到这里后，前行的路曲里拐弯遥遥无期。堵住几个从对向走过来的游客一打听，往下走要老远老远...我的车还放在这里呢，得了！原路返回到车边，开车再去下一个景点吧。,,B0HDDK8M6O,九龙岩,自然景观,西樵镇,112.97281,22.920043,TRUE,100,exact
去哪儿,西樵山风景名胜区,西樵山景区是可以开车进去的。门票是每人55，车辆加收20元进门费。据说里面有很多景点，可以驾车边开边玩。（每个景点前都有正经的停车场）驾车刚刚经过山门驶入景区就开始爬大坡，还挺陡的，距离也不短。我也不知道要开多久开到哪儿，看见路边一个空场停了几辆私家车，估计是第一个景点？我也靠边停下了。我所到的第一个景点叫做“ 九龙 岩”。锁好了车，我往下面深处走去。天气不错，强度不大，我真是那种闲庭信步地往前溜达，先来到了“紫姑庙”。紫姑庙里有一口紫姑井，边上的介绍神乎其神，早就干了。不一会儿，看见路边一堆怪石嶙峋，山头上有红漆描涂的大字，走到近前一看，果然“ 九龙 岩”。我看见洞口狰狞，还有铺设的台阶可以进入，于是来了情绪低头就往里探去。没想到仅仅拐进去没几步，这洞是个死洞并无其他出口，也只能悻悻然返回出来，没什么意思。开车接着往上开，出现了一个岔路，岔路的图标四通八达指向不同的景点。可能“西樵山”景区最著名的景点应该是“宝峰寺“吧？我对寺庙也没什么兴趣，于是转向奔了”天湖公园“。这天湖公园？怎么说呢，很普通的一面湖水，一圈围栏，和各 大城 市的公园里都一样，没什么特殊的。我在里面懒洋洋地拍了几张照片，看见湖对面的山头上有”西樵山索道“的字样。我打算坐缆车上去瞅瞅。从天湖公园徒步赶到”西樵山索道“还有段距离，中间路过一个广场。广场上很多花坛，这些植物在北方这个季节除了植物园的温室里是看不见的。西樵山的缆车不贵，往返价格是30元。但是我没有想到的是：坐上缆车之后，却是往下走？！坐缆车从山上下来后，又进入另一个景点”白云洞“。,,B02F5076F0,西樵山风景名胜区,自然景观,西樵镇,112.976074,22.908475,TRUE,100,exact
去哪儿,银坑村祠堂(乡约),民宿里面拍的日落 民宿附近的南海湾,,B0FFGA58BQ,银坑村祠堂(乡约),人文古迹,西樵镇,112.883841,22.858808,TRUE,100,exact
去哪儿,梦里水乡百花园,就是一个大花园，没什么特别，适合带上孩子周末去走走就好。开车去的要注意了，现在封路，要导航到金叶村水站。,,B0FFHF702W,梦里水乡百花园,公园绿地,里水镇,113.174503,23.226727,TRUE,100,exact
去哪儿,南海湾森林生态园,非常好，值得大家去，山比我想象中的要高，爬到累死了,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,西樵山风景名胜区,南海观音雄伟壮观，天湖的水不够干净，总体还不错！,,B02F5076F0,西樵山风景名胜区,自然景观,西樵镇,112.976074,22.908475,TRUE,100,exact
去哪儿,西樵山风景名胜区,景区绿树成阴观音菩萨好大好庄严,,B02F5076F0,西樵山风景名胜区,自然景观,西樵镇,112.976074,22.908475,TRUE,100,exact
去哪儿,西樵山国艺影视城,进入影视城有一种时光倒流的感觉，慢慢欣赏可以逛半天，是拍照的好地方。,,B0FFFOVW3H,西樵山国艺影视城,休闲娱乐,西樵镇,112.968458,22.911054,TRUE,100,exact
去哪儿,西樵山国艺影视城,很不错，第二次了，期待规模越来越大,,B0FFFOVW3H,西樵山国艺影视城,休闲娱乐,西樵镇,112.968458,22.911054,TRUE,100,exact
去哪儿,西樵山国艺影视城,旅游简介上边的所谓八折券，在潮山粉档，其实只有甜品可以用。推介大家去南华茶餐厅，红豆冰解心凉，重点是有空调，大热天不会热辣辣，而且八折券可以使用。&#x0D;上海街广州街都比较靓，推荐拍摄。,,B0FFFOVW3H,西樵山国艺影视城,休闲娱乐,西樵镇,112.968458,22.911054,TRUE,100,exact
去哪儿,南海湾森林生态园,好地方，票价便宜，就是夏天有点太热了，做好防晒亲近大自然出点汗什么的也挺不错,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,到南海湾森林生态园游玩，让人欣慰的是，在国内很多景点目前商业化气息非常浓的大背景下，南海湾并没有受其影响，依然保持大自然景观，这是相当难能可贵。这就是繁忙工作之余，想要去的景区。休闲放松，享受大自然的好去处。,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,南海湾景区有、水源潭、老人峰、天堑桥、庆云瀑布等景观。风景区内森林环抱，溪水潺潺，瀑布飞溅，景区内植被丰富，富氧离子高，养眼洗肺。酷暑难熬的盛夏，避暑佳地。看见清澈溪水潺潺流过，身心感觉特别清凉舒适。,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,"南海湾森林生态园距广州不远,门票价格合适。景区天然景观，森林生态名副其实。景区管理很好，干净整洁。树木成荫，山水充沛，瀑布、潭水、溪水清澈。在这酷暑难熬的气候，到南海湾呆上一天，特别享受的，特别开心。",,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,门票成人27，小孩半价。炎热的盛夏，避暑纳凉之地，南海湾森林生态园。山林植被繁茂，原始生态的环境，是南海湾景区特色。银溪古道，幽静清凉，环山溪水，清澈清凉。山间的空气也清新清凉。山中凉亭一坐，心旷神怡。,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,"南海湾森林生态园,空气洁静、气候宜人，负氧离子含量极高。在森林中随处可见溪水从不同的角落缓缓流出。这里非常适合团建或和家人、好友来游玩。除了可以呼吸新鲜空气，沉浸在天然的氧吧，还有各种游乐设施.玩累了,可以在不远的凉亭处小憩片刻，也是十分惬意的。",,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,天气变热，想去一个凉快点的地方避避暑。南海湾森林生态园，原始生态的大自然景观。刚进大门看到五颜六色的风车，再走近一点不少的秋千，找到了小时候的感觉。这里的山风给人一种很舒爽的感觉，在这，有清新清凉的空气，还有清凉清澈溪水，是消暑好地方。,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,佛山南海湾森林生态园，“南天福地”、“祈福圣地”，进门不远就能看到系在土地庙大树前的一条条丝带，再走几步，桥梁上的钢索上也飘动着红绸。看来不少人来南海湾的目的就是祈愿能保一方平安吧。,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,西樵山国艺影视城,去了好久，一直没有写评价。上次一个人去的，太阳太大，这边很适合家人，朋友或者是情侣一起去，可以拍拍照，面积虽然不是很大，但是值得拍照的地方却有很多,,B0FFFOVW3H,西樵山国艺影视城,休闲娱乐,西樵镇,112.968458,22.911054,TRUE,100,exact
去哪儿,西樵山国艺影视城,香港和上海的布景看起来是很不错的,,B0FFFOVW3H,西樵山国艺影视城,休闲娱乐,西樵镇,112.968458,22.911054,TRUE,100,exact
去哪儿,西樵山国艺影视城,影视城景点较多，香港、广州、上海等景点很有特色，广州城现场刚好有人在拍电视剧。这个影视城值得推荐！！,,B0FFFOVW3H,西樵山国艺影视城,休闲娱乐,西樵镇,112.968458,22.911054,TRUE,100,exact
去哪儿,南海湾森林生态园,南海湾森林生态园景区内空气洁静、气候宜人。在森林中随处可见溪水从不同的角落缓缓流出。最让人欣慰的是，在国内一些大大小小景区目前商业化气息非常浓的的大环境下，南海湾并没有受其影响，依然保持着原汁原味。不用商业手段牟利，用大自然吸引这里的游客，这也成为我多次选择这里的原因!,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,"坐大巴来的南海湾，全程耗时1.5h。客运站下来公交直达景区门口。这里非常适合团建或和家人、好友来游玩。除了可以在山林之间呼吸新鲜空气，沉浸在天然的氧吧之中，还有各种游乐设施。玩累了,可以在随处可见的凉亭处小憩片刻，旅途也是十分惬意的。",,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,作为一个在广东居住了好几年的外地人，我们一家每年都会到南海湾游玩。南海湾并不高，从山脚下大约花1小时就可以爬到山顶。如果爬累了还可以去景区门口的银湖散散步，然后享受一个宁静的夜晚，这么些年一直履行这个惯例，来南海湾已经成为了我们一家最珍贵的回忆。,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
去哪儿,南海湾森林生态园,南海湾森林生态园距离佛山市区略远，开车大概1-2小时左右。是由10多座山组成，被誉为珠江三角洲腹地最后的一块“洁壤”。南海湾以其是以养生文化为主的休闲胜地。山顶有瀑布，四时不涸，其负离子含量高达63600个每立方，爬山一直走都不会感觉太累，氧吧就是不一样吧。,,B02F50YH2H,南海湾森林生态园,自然景观,西樵镇,112.8746,22.851696,TRUE,100,exact
